FECHA;ESPECIE;BASE;TIPO;ÚLTIMO;%;MONTO;HORA;APE.;MAX.;MIN.;C. ANT.;NOMINAL;PRECIO GGAL;VAR. % GGAL;TLR;VI %;VE %;DELTA;GAMMA;VEGA;THETA;DÍAS AL VTO.;PLAZO (años)
06/05/2026;GFGC74307J;7430,7;Call;78,000;88,67%;255.878.657;16:59:58;68,000;90,000;48,220;41,341;34055;6380,00;6,07%;23,00%;37,22%;1,22%;0,2149;0,0003;6,4711;-3,8628;44;0,1205
06/05/2026;GFGC76553J;7655,3;Call;52,500;85,45%;95.084.902;16:59:49;39,900;63,800;34,160;28,310;17445;6380,00;6,07%;23,00%;37,68%;0,82%;0,1598;0,0003;5,3857;-3,1477;44;0,1205
06/05/2026;GFGC78553J;7855,3;Call;38,000;78,45%;49.309.742;16:58:07;44,000;45,000;23,000;21,295;13501;6380,00;6,07%;23,00%;38,45%;0,60%;0,1203;0,0002;4,4395;-2,5542;44;0,1205
06/05/2026;GFGC81553J;8155,3;Call;23,002;77,53%;15.993.997;16:59:47;18,000;30,000;14,000;12,957;6872;6380,00;6,07%;23,00%;39,40%;0,36%;0,0760;0,0002;3,1681;-1,7875;44;0,1205
06/05/2026;GFGC84307J;8430,7;Call;16,200;81,84%;9.959.243;16:57:39;10,000;17,260;10,000;8,909;6612;6380,00;6,07%;23,00%;41,05%;0,25%;0,0483;0,0001;2,2213;-1,2352;44;0,1205
06/05/2026;GFGC87307J;8730,7;Call;10,501;68,74%;4.660.701;16:57:45;8,800;13,688;7,101;6,223;4530;6380,00;6,07%;23,00%;42,27%;0,16%;0,0285;0,0001;1,4440;-0,7925;44;0,1205
06/05/2026;GFGC90307J;9030,7;Call;8,499;74,88%;3.748.133;16:58:11;6,900;8,990;5,000;4,860;4773;6380,00;6,07%;23,00%;44,81%;0,13%;0,0163;0,0000;0,9011;-0,4891;44;0,1205
06/05/2026;GFGC93806J;9380,6;Call;6,000;45,49%;3.790.259;16:59:03;6,898;7,000;4,400;4,124;6266;6380,00;6,07%;23,00%;46,79%;0,09%;0,0082;0,0000;0,4966;-0,2667;44;0,1205
06/05/2026;GFGC10431J;10431;Call;3,800;24,92%;1.320.417;16:58:39;2,108;4,800;2,108;3,042;3292;6380,00;6,07%;23,00%;54,99%;0,06%;0,0009;0,0000;0,0653;-0,0343;44;0,1205
06/05/2026;GFGC10831J;10831;Call;3,400;41,25%;462.225;16:56:29;0,799;4,200;0,799;2,407;1410;6380,00;6,07%;23,00%;58,03%;0,05%;0,0003;0,0000;0,0280;-0,0146;44;0,1205
06/05/2026;GFGC11231J;11231;Call;2,401;5,58%;2.542.179;16:59:03;0,200;3,450;0,200;2,274;9527;6380,00;6,07%;23,00%;59,27%;0,04%;0,0001;0,0000;0,0116;-0,0060;44;0,1205
06/05/2026;GFGV42553J;4255,3;Put;2,220;-31,67%;1.757.225;16:59:47;3,100;5,000;1,570;3,249;6122;6380,00;6,07%;23,00%;51,16%;0,03%;-0,0011;0,0000;0,0813;-0,0339;44;0,1205
06/05/2026;GFGV44806J;4480,6;Put;2,985;-44,05%;506.405;16:59:24;5,580;6,400;2,020;5,335;1346;6380,00;6,07%;23,00%;47,32%;0,05%;-0,0034;0,0000;0,2272;-0,0933;44;0,1205
06/05/2026;GFGV46806J;4680,6;Put;4,350;-46,76%;1.462.494;16:59:13;11,000;11,000;3,000;8,170;2712;6380,00;6,07%;23,00%;44,65%;0,07%;-0,0081;0,0000;0,4912;-0,1984;44;0,1205
06/05/2026;GFGV49066J;4906,6;Put;6,500;-62,61%;1.781.502;16:58:27;17,000;19,000;6,500;17,386;2069;6380,00;6,07%;23,00%;41,53%;0,10%;-0,0188;0,0000;1,0195;-0,4030;44;0,1205
06/05/2026;GFGV50806J;5080,6;Put;12,270;-59,98%;2.154.807;16:59:47;28,000;28,000;10,000;30,659;1561;6380,00;6,07%;23,00%;41,46%;0,19%;-0,0331;0,0001;1,6335;-0,6329;44;0,1205
06/05/2026;GFGV52806J;5280,6;Put;23,590;-55,64%;15.884.563;16:59:32;42,001;43,000;19,292;53,173;5898;6380,00;6,07%;23,00%;41,40%;0,37%;-0,0581;0,0001;2,5737;-0,9701;44;0,1205
06/05/2026;GFGV54553J;5455,3;Put;40,000;-50,72%;35.711.714;16:59:33;80,000;80,000;30,000;81,166;8986;6380,00;6,07%;23,00%;41,55%;0,63%;-0,0892;0,0002;3,5727;-1,3083;44;0,1205
06/05/2026;GFGV56806J;5680,6;Put;65,000;-53,44%;121.859.246;16:59:51;100,000;113,999;53,000;139,600;15407;6380,00;6,07%;23,00%;40,20%;1,02%;-0,1432;0,0002;5,0056;-1,7499;44;0,1205
06/05/2026;GFGV58806J;5880,6;Put;98,000;-51,96%;417.867.973;16:59:59;170,000;170,000;83,050;204,007;36438;6380,00;6,07%;23,00%;39,16%;1,54%;-0,2041;0,0003;6,2770;-2,0813;44;0,1205
06/05/2026;GFGV60553J;6055,3;Put;147,950;-47,43%;180.053.403;16:59:56;160,000;240,000;117,601;281,424;11496;6380,00;6,07%;23,00%;39,83%;2,32%;-0,2660;0,0004;7,2699;-2,2724;44;0,1205
06/05/2026;GFGV62553J;6255,3;Put;212,999;-45,12%;186.813.012;16:59:57;350,000;350,000;179,990;388,083;8394;6380,00;6,07%;23,00%;39,50%;3,34%;-0,3445;0,0004;8,1566;-2,3334;44;0,1205
06/05/2026;GFGV64553J;6455,3;Put;290,000;-42,85%;203.555.619;16:59:57;410,000;455,000;255,000;507,459;6629;6380,00;6,07%;23,00%;38,61%;3,37%;-0,4275;0,0004;8,6906;-2,1985;44;0,1205
06/05/2026;GFGV66553J;6655,3;Put;381,000;-40,34%;69.624.307;16:40:33;610,000;610,000;353,000;638,579;1674;6380,00;6,07%;23,00%;37,35%;1,66%;-0,5112;0,0004;8,8337;-1,8652;44;0,1205
06/05/2026;GFGV68806J;6880,6;Put;535,000;-34,52%;81.852.394;16:59:00;800,000;800,000;500,000;817,000;1524;6380,00;6,07%;23,00%;39,50%;0,54%;-0,6018;0,0004;8,5479;-1,2807;44;0,1205
06/05/2026;GFGV70553J;7055,3;Put;689,940;-31,50%;84.619.761;16:49:54;870,000;880,000;625,000;1007,200;1211;6380,00;6,07%;23,00%;44,09%;0,23%;-0,6669;0,0004;8,0524;-0,7109;44;0,1205
06/05/2026;GFGV72553J;7255,3;Put;825,000;-30,38%;4.457.001;16:44:09;1007,000;1007,000;820,000;1185,001;51;6380,00;6,07%;23,00%;42,88%;-0,79%;-0,7338;0,0004;7,2720;0,0199;44;0,1205
06/05/2026;GFGV74307J;7430,7;Put;905,000;-32,71%;2.072.410;16:59:52;1070,000;1100,000;905,000;1344,959;20;6380,00;6,07%;23,00%;33,56%;-2,28%;-0,7851;0,0003;6,4711;0,6916;44;0,1205
06/05/2026;GFGV76553J;7655,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1743,000;0;6380,00;6,07%;23,00%;;;-0,8402;0,0003;5,3857;1,5442;44;0,1205
06/05/2026;GFGV78553J;7855,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6380,00;6,07%;23,00%;;;-0,8797;0,0002;4,4395;2,2604;44;0,1205
06/05/2026;GFGV81553J;8155,3;Put;1752,000;0,00%;705.400;14:02:26;1750,000;1800,000;1750,000;0,000;4;6380,00;6,07%;23,00%;73,83%;-0,37%;-0,9240;0,0002;3,1681;3,2109;44;0,1205
06/05/2026;GFGV84307J;8430,7;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6380,00;6,07%;23,00%;;;-0,9517;0,0001;2,2213;3,9320;44;0,1205
06/05/2026;GFGV87307J;8730,7;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6380,00;6,07%;23,00%;;;-0,9715;0,0001;1,4440;4,5586;44;0,1205
06/05/2026;GFGV90307J;9030,7;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6380,00;6,07%;23,00%;;;-0,9837;0,0000;0,9011;5,0458;44;0,1205
06/05/2026;GFGV93806J;9380,6;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6380,00;6,07%;23,00%;;;-0,9918;0,0000;0,4966;5,4827;44;0,1205
06/05/2026;GFGV10431J;10431;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6380,00;6,07%;23,00%;;;-0,9991;0,0000;0,0653;6,3589;44;0,1205
06/05/2026;GFGV10831J;10831;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6380,00;6,07%;23,00%;;;-0,9997;0,0000;0,0280;6,6238;44;0,1205
06/05/2026;GFGV11231J;11231;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6380,00;6,07%;23,00%;;;-0,9999;0,0000;0,0116;6,8775;44;0,1205
07/05/2026;GFGC42553J;4255,3;Call;2256,000;1,39%;17.553.495;15:29:06;2179,240;2256,000;1819,900;2225,000;82;6340,00;-0,63%;20,10%;93,47%;2,70%;;;;;43;0,1178
07/05/2026;GFGC44806J;4480,6;Call;1939,120;-3,01%;2.557.294;14:18:12;2026,570;2026,570;1939,120;1999,290;13;6340,00;-0,63%;20,10%;0,00%;1,26%;;;;;43;0,1178
07/05/2026;GFGC46806J;4680,6;Call;1713,760;-2,07%;1.584.237;13:25:36;1773,550;1773,550;1713,760;1750,000;9;6340,00;-0,63%;20,10%;0,00%;0,86%;;;;;43;0,1178
07/05/2026;GFGC49066J;4906,6;Call;1512,000;-6,68%;302.980;15:50:43;1517,800;1517,800;1512,000;1620,230;2;6340,00;-0,63%;20,10%;0,00%;1,24%;;;;;43;0,1178
07/05/2026;GFGC50806J;5080,6;Call;1322,830;2,54%;264.566;14:01:47;1322,830;1322,830;1322,830;1290,120;2;6340,00;-0,63%;20,10%;0,00%;1,00%;;;;;43;0,1178
07/05/2026;GFGC52806J;5280,6;Call;1188,856;-8,55%;7.481.838;14:32:07;1258,590;1258,590;1156,603;1300,000;63;6340,00;-0,63%;20,10%;30,87%;2,04%;;;;;43;0,1178
07/05/2026;GFGC54553J;5455,3;Call;1036,133;-9,90%;3.827.700;14:06:27;1055,095;1063,080;1000,000;1150,000;37;6340,00;-0,63%;20,10%;35,28%;2,39%;;;;;43;0,1178
07/05/2026;GFGC56806J;5680,6;Call;835,064;-12,10%;515.050;13:19:54;865,942;865,942;835,064;950,000;6;6340,00;-0,63%;20,10%;33,83%;2,77%;;;;;43;0,1178
07/05/2026;GFGC58806J;5880,6;Call;688,000;-7,63%;4.413.449;16:42:07;700,500;700,500;670,000;744,833;64;6340,00;-0,63%;20,10%;36,25%;3,61%;;;;;43;0,1178
07/05/2026;GFGC60553J;6055,3;Call;574,960;-6,07%;41.951.187;16:59:02;640,000;640,000;535,634;612,146;732;6340,00;-0,63%;20,10%;37,85%;4,58%;;;;;43;0,1178
07/05/2026;GFGC62553J;6255,3;Call;450,000;-7,28%;100.793.694;16:58:51;500,000;500,000;400,000;485,316;2261;6340,00;-0,63%;20,10%;37,73%;5,76%;;;;;43;0,1178
07/05/2026;GFGC64553J;6455,3;Call;343,970;-9,18%;142.076.768;16:56:13;385,000;405,000;310,000;378,738;4165;6340,00;-0,63%;20,10%;37,66%;5,43%;;;;;43;0,1178
07/05/2026;GFGC66553J;6655,3;Call;243,180;-13,38%;382.439.506;16:58:34;285,000;288,000;226,000;280,739;15414;6340,00;-0,63%;20,10%;36,04%;3,84%;;;;;43;0,1178
07/05/2026;GFGC68806J;6880,6;Call;169,000;-13,94%;234.500.946;16:59:54;200,000;201,000;151,010;196,364;13901;6340,00;-0,63%;20,10%;36,28%;2,67%;;;;;43;0,1178
07/05/2026;GFGC70553J;7055,3;Call;121,998;-18,61%;261.238.336;16:59:57;158,000;158,000;108,200;149,902;21254;6340,00;-0,63%;20,10%;36,02%;1,92%;;;;;43;0,1178
07/05/2026;GFGC72553J;7255,3;Call;90,000;-14,75%;90.743.759;16:59:52;105,000;109,000;73,390;105,573;10727;6340,00;-0,63%;20,10%;37,11%;1,42%;;;;;43;0,1178
07/05/2026;GFGC74307J;7430,7;Call;59,999;-24,81%;92.688.229;16:59:46;80,000;80,000;54,000;79,793;14579;6340,00;-0,63%;20,10%;36,34%;0,95%;;;;;43;0,1178
07/05/2026;GFGC76553J;7655,3;Call;38,000;-26,92%;26.631.576;16:59:33;52,000;52,000;35,000;52,000;6534;6340,00;-0,63%;20,10%;36,52%;0,60%;;;;;43;0,1178
07/05/2026;GFGC78553J;7855,3;Call;27,000;-28,59%;19.111.641;16:57:40;32,000;35,998;24,833;37,811;6680;6340,00;-0,63%;20,10%;37,37%;0,43%;;;;;43;0,1178
07/05/2026;GFGC81553J;8155,3;Call;16,400;-29,32%;1.693.887;16:59:36;24,900;24,900;15,315;23,204;949;6340,00;-0,63%;20,10%;38,65%;0,26%;;;;;43;0,1178
07/05/2026;GFGC84307J;8430,7;Call;11,000;-31,46%;1.865.937;16:55:09;12,000;15,999;10,212;16,049;1610;6340,00;-0,63%;20,10%;40,10%;0,17%;;;;;43;0,1178
07/05/2026;GFGC87307J;8730,7;Call;7,400;-32,70%;1.284.179;16:56:18;10,900;10,991;7,088;10,996;1548;6340,00;-0,63%;20,10%;41,73%;0,12%;;;;;43;0,1178
07/05/2026;GFGC90307J;9030,7;Call;5,302;-35,37%;1.026.345;16:43:27;5,000;7,950;5,000;8,204;1660;6340,00;-0,63%;20,10%;43,52%;0,08%;;;;;43;0,1178
07/05/2026;GFGC93806J;9380,6;Call;4,920;-19,69%;450.260;16:59:40;6,490;6,500;3,255;6,126;905;6340,00;-0,63%;20,10%;47,25%;0,08%;;;;;43;0,1178
07/05/2026;GFGC10431J;10431;Call;3,000;-23,00%;521.803;16:56:19;2,565;4,000;2,560;3,896;1620;6340,00;-0,63%;20,10%;55,18%;0,05%;;;;;43;0,1178
07/05/2026;GFGC10831J;10831;Call;2,413;-27,34%;874.814;16:59:44;2,110;3,900;2,110;3,321;3066;6340,00;-0,63%;20,10%;57,52%;0,04%;;;;;43;0,1178
07/05/2026;GFGC11231J;11231;Call;2,316;-16,99%;719.401;16:56:19;2,100;3,000;2,100;2,790;2958;6340,00;-0,63%;20,10%;60,76%;0,04%;;;;;43;0,1178
07/05/2026;GFGV42553J;4255,3;Put;3,100;38,64%;1.278.325;16:52:56;1,020;4,000;1,020;2,236;4515;6340,00;-0,63%;20,10%;52,81%;0,05%;;;;;43;0,1178
07/05/2026;GFGV44806J;4480,6;Put;3,110;12,64%;493.883;16:32:23;4,000;5,000;2,533;2,761;1359;6340,00;-0,63%;20,10%;46,99%;0,05%;;;;;43;0,1178
07/05/2026;GFGV46806J;4680,6;Put;5,150;23,92%;708.896;16:59:36;5,920;5,980;3,000;4,156;1448;6340,00;-0,63%;20,10%;45,06%;0,08%;;;;;43;0,1178
07/05/2026;GFGV49066J;4906,6;Put;7,611;9,51%;1.865.751;16:54:05;6,000;9,650;6,000;6,950;2307;6340,00;-0,63%;20,10%;41,79%;0,12%;;;;;43;0,1178
07/05/2026;GFGV50806J;5080,6;Put;13,000;11,74%;1.625.228;16:59:55;18,600;18,600;11,000;11,634;1220;6340,00;-0,63%;20,10%;41,01%;0,21%;;;;;43;0,1178
07/05/2026;GFGV52806J;5280,6;Put;22,900;-2,88%;4.542.821;16:56:53;25,950;29,350;22,000;23,580;1796;6340,00;-0,63%;20,10%;40,06%;0,36%;;;;;43;0,1178
07/05/2026;GFGV54553J;5455,3;Put;38,100;-13,98%;21.981.513;16:59:34;45,000;47,999;35,000;44,292;5364;6340,00;-0,63%;20,10%;39,78%;0,60%;;;;;43;0,1178
07/05/2026;GFGV56806J;5680,6;Put;66,000;7,44%;54.006.136;16:59:54;50,000;81,000;50,000;61,432;7690;6340,00;-0,63%;20,10%;38,92%;1,04%;;;;;43;0,1178
07/05/2026;GFGV58806J;5880,6;Put;101,500;5,39%;113.183.930;16:59:13;97,000;120,000;90,000;96,312;10508;6340,00;-0,63%;20,10%;37,98%;1,60%;;;;;43;0,1178
07/05/2026;GFGV60553J;6055,3;Put;152,000;6,36%;89.025.142;16:59:59;149,900;175,000;144,200;142,905;5729;6340,00;-0,63%;20,10%;38,33%;2,40%;;;;;43;0,1178
07/05/2026;GFGV62553J;6255,3;Put;219,010;5,25%;159.481.773;16:59:36;220,000;250,000;210,000;208,093;7034;6340,00;-0,63%;20,10%;37,74%;3,45%;;;;;43;0,1178
07/05/2026;GFGV64553J;6455,3;Put;315,000;7,86%;79.104.631;16:48:46;310,000;340,290;300,000;292,040;2520;6340,00;-0,63%;20,10%;38,45%;3,15%;;;;;43;0,1178
07/05/2026;GFGV66553J;6655,3;Put;412,101;8,21%;74.372.798;16:51:07;332,910;453,595;332,910;380,818;1720;6340,00;-0,63%;20,10%;37,13%;1,53%;;;;;43;0,1178
07/05/2026;GFGV68806J;6880,6;Put;565,001;4,07%;31.922.362;16:59:57;565,000;619,000;550,000;542,917;554;6340,00;-0,63%;20,10%;38,32%;0,38%;;;;;43;0,1178
07/05/2026;GFGV70553J;7055,3;Put;718,000;4,07%;31.433.195;16:55:00;700,000;746,000;680,000;689,940;441;6340,00;-0,63%;20,10%;42,17%;0,04%;;;;;43;0,1178
07/05/2026;GFGV72553J;7255,3;Put;912,000;10,55%;3.973.299;16:19:46;800,000;955,000;800,000;825,000;44;6340,00;-0,63%;20,10%;48,30%;-0,05%;;;;;43;0,1178
07/05/2026;GFGV74307J;7430,7;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;905,000;0;6340,00;-0,63%;20,10%;;;;;;;43;0,1178
07/05/2026;GFGV76553J;7655,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1743,000;0;6340,00;-0,63%;20,10%;;;;;;;43;0,1178
07/05/2026;GFGV78553J;7855,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6340,00;-0,63%;20,10%;;;;;;;43;0,1178
07/05/2026;GFGV81553J;8155,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1752,000;0;6340,00;-0,63%;20,10%;;;;;;;43;0,1178
07/05/2026;GFGV84307J;8430,7;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6340,00;-0,63%;20,10%;;;;;;;43;0,1178
07/05/2026;GFGV87307J;8730,7;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6340,00;-0,63%;20,10%;;;;;;;43;0,1178
07/05/2026;GFGV90307J;9030,7;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6340,00;-0,63%;20,10%;;;;;;;43;0,1178
07/05/2026;GFGV93806J;9380,6;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6340,00;-0,63%;20,10%;;;;;;;43;0,1178
07/05/2026;GFGV10431J;10431;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6340,00;-0,63%;20,10%;;;;;;;43;0,1178
07/05/2026;GFGV10831J;10831;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6340,00;-0,63%;20,10%;;;;;;;43;0,1178
07/05/2026;GFGV11231J;11231;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;6340,00;-0,63%;20,10%;;;;;;;43;0,1178
08/05/2026;GFGC42553J;4255,3;Call;2214,000;0,07%;10.168.239;11:14:33;2224,890;2224,890;2200,000;2212,500;46;6185,00;-2,44%;20,70%;121,66%;4,60%;0,9971;0,0000;0,1864;-2,4428;42;0,1151
08/05/2026;GFGC44806J;4480,6;Call;1885,450;-2,77%;2.664.090;13:48:10;1946,600;1946,600;1885,450;1939,120;14;6185,00;-2,44%;20,70%;82,63%;2,93%;0,9920;0,0000;0,4584;-2,6903;42;0,1151
08/05/2026;GFGC46806J;4680,6;Call;1595,660;-6,89%;2.756.215;16:18:09;1751,050;1751,050;1595,660;1713,760;17;6185,00;-2,44%;20,70%;0,00%;1,48%;0,9828;0,0000;0,8931;-2,9928;42;0,1151
08/05/2026;GFGC49066J;4906,6;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1514,900;0;6185,00;-2,44%;20,70%;;;0,9639;0,0001;1,6644;-3,4481;42;0,1151
08/05/2026;GFGC50806J;5080,6;Call;1259,770;-4,77%;11.569.213;16:45:12;1314,830;1314,830;1200,000;1322,830;93;6185,00;-2,44%;20,70%;47,77%;2,51%;0,9409;0,0001;2,4706;-3,8770;42;0,1151
08/05/2026;GFGC52806J;5280,6;Call;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;1188,856;0;6185,00;-2,44%;20,70%;;;0,9035;0,0002;3,5878;-4,4265;42;0,1151
08/05/2026;GFGC54553J;5455,3;Call;872,000;-15,84%;87.200;14:55:39;872,000;872,000;872,000;1036,133;1;6185,00;-2,44%;20,70%;28,17%;2,30%;0,8604;0,0002;4,6614;-4,9159;42;0,1151
08/05/2026;GFGC56806J;5680,6;Call;690,502;-17,31%;11.524.541;16:18:50;770,000;770,000;690,502;835,064;155;6185,00;-2,44%;20,70%;31,96%;3,01%;0,7907;0,0003;6,0346;-5,4838;42;0,1151
08/05/2026;GFGC58806J;5880,6;Call;560,000;-18,57%;16.854.769;16:44:36;585,510;678,400;550,000;687,704;288;6185,00;-2,44%;20,70%;35,43%;4,13%;0,7175;0,0004;7,0931;-5,8557;42;0,1151
08/05/2026;GFGC60553J;6055,3;Call;468,650;-18,49%;59.806.844;16:58:30;600,000;600,000;440,000;574,960;1214;6185,00;-2,44%;20,70%;38,39%;5,48%;0,6472;0,0004;7,7934;-6,0342;42;0,1151
08/05/2026;GFGC62553J;6255,3;Call;360,006;-19,93%;106.147.587;16:59:47;422,000;459,999;340,000;449,642;2689;6185,00;-2,44%;20,70%;38,51%;5,82%;0,5630;0,0004;8,2655;-6,0449;42;0,1151
08/05/2026;GFGC64553J;6455,3;Call;270,000;-20,59%;133.517.989;16:55:50;339,900;340,000;253,000;340,009;4670;6185,00;-2,44%;20,70%;38,58%;4,37%;0,4785;0,0004;8,3579;-5,8479;42;0,1151
08/05/2026;GFGC66553J;6655,3;Call;196,500;-20,62%;497.337.821;16:59:59;265,000;265,000;185,000;247,545;23071;6185,00;-2,44%;20,70%;38,47%;3,18%;0,3975;0,0004;8,0925;-5,4678;42;0,1151
08/05/2026;GFGC68806J;6880,6;Call;125,000;-24,90%;116.026.096;16:59:05;190,000;195,000;122,001;166,453;8186;6185,00;-2,44%;20,70%;37,20%;2,02%;0,3141;0,0004;7,4435;-4,8752;42;0,1151
08/05/2026;GFGC70553J;7055,3;Call;89,000;-26,69%;183.537.528;16:59:26;125,500;138,000;87,000;121,407;18118;6185,00;-2,44%;20,70%;37,08%;1,44%;0,2567;0,0004;6,7604;-4,3416;42;0,1151
08/05/2026;GFGC72553J;7255,3;Call;58,000;-29,76%;47.784.608;16:59:59;90,000;100,000;56,000;82,576;6844;6185,00;-2,44%;20,70%;36,80%;0,94%;0,1998;0,0003;5,8708;-3,7000;42;0,1151
08/05/2026;GFGC74307J;7430,7;Call;40,500;-31,56%;69.752.664;16:59:49;68,000;68,000;38,633;59,172;14909;6185,00;-2,44%;20,70%;36,99%;0,65%;0,1578;0,0003;5,0594;-3,1445;42;0,1151
08/05/2026;GFGC76553J;7655,3;Call;24,501;-35,53%;17.663.373;16:59:59;32,000;38,000;24,500;38,003;5802;6185,00;-2,44%;20,70%;37,02%;0,40%;0,1142;0,0002;4,0528;-2,4812;42;0,1151
08/05/2026;GFGC78553J;7855,3;Call;16,000;-39,62%;8.205.410;16:59:45;30,000;30,000;15,500;26,501;4190;6185,00;-2,44%;20,70%;37,36%;0,26%;0,0840;0,0002;3,2371;-1,9594;42;0,1151
08/05/2026;GFGC81553J;8155,3;Call;9,051;-44,81%;2.574.255;16:59:41;15,000;17,999;9,051;16,400;2184;6185,00;-2,44%;20,70%;38,38%;0,15%;0,0514;0,0001;2,2124;-1,3203;42;0,1151
08/05/2026;GFGC84307J;8430,7;Call;7,000;-38,28%;1.653.093;16:59:58;10,401;11,000;6,203;11,342;2144;6185,00;-2,44%;20,70%;40,80%;0,11%;0,0318;0,0001;1,4968;-0,8837;42;0,1151
08/05/2026;GFGC87307J;8730,7;Call;4,110;-46,41%;1.491.326;16:58:54;8,000;8,000;4,110;7,669;3036;6185,00;-2,44%;20,70%;41,70%;0,07%;0,0182;0,0000;0,9396;-0,5494;42;0,1151
08/05/2026;GFGC90307J;9030,7;Call;3,799;-28,35%;462.642;16:59:54;2,121;5,000;1,600;5,302;1230;6185,00;-2,44%;20,70%;44,93%;0,06%;0,0102;0,0000;0,5683;-0,3296;42;0,1151
08/05/2026;GFGC93806J;9380,6;Call;2,990;-38,62%;797.162;16:59:53;5,499;5,499;2,500;4,871;2347;6185,00;-2,44%;20,70%;47,60%;0,05%;0,0050;0,0000;0,3033;-0,1745;42;0,1151
08/05/2026;GFGC10431J;10431;Call;1,999;-33,37%;295.628;16:59:40;3,880;3,880;1,484;3,000;1606;6185,00;-2,44%;20,70%;55,93%;0,03%;0,0005;0,0000;0,0371;-0,0210;42;0,1151
08/05/2026;GFGC10831J;10831;Call;1,805;-27,51%;580.154;16:59:46;2,220;2,700;1,410;2,490;3024;6185,00;-2,44%;20,70%;58,95%;0,03%;0,0002;0,0000;0,0156;-0,0088;42;0,1151
08/05/2026;GFGC11231J;11231;Call;1,610;-29,94%;706.639;16:59:46;1,530;2,000;1,300;2,298;4141;6185,00;-2,44%;20,70%;61,72%;0,03%;0,0001;0,0000;0,0063;-0,0036;42;0,1151
08/05/2026;GFGV42553J;4255,3;Put;3,400;6,25%;1.392.412;16:26:39;3,898;3,990;2,200;3,200;4647;6185,00;-2,44%;20,70%;51,41%;0,05%;-0,0029;0,0000;0,1864;-0,0863;42;0,1151
08/05/2026;GFGV44806J;4480,6;Put;3,100;-15,12%;75.722;16:58:46;1,461;4,900;1,000;3,652;207;6185,00;-2,44%;20,70%;44,84%;0,05%;-0,0080;0,0000;0,4584;-0,2090;42;0,1151
08/05/2026;GFGV46806J;4680,6;Put;5,200;1,90%;1.733.520;16:57:32;5,980;8,001;4,001;5,103;2999;6185,00;-2,44%;20,70%;42,79%;0,08%;-0,0172;0,0000;0,8931;-0,4008;42;0,1151
08/05/2026;GFGV49066J;4906,6;Put;8,499;5,37%;1.189.993;16:53:50;12,900;14,999;4,000;8,066;1389;6185,00;-2,44%;20,70%;39,97%;0,14%;-0,0361;0,0001;1,6644;-0,7309;42;0,1151
08/05/2026;GFGV50806J;5080,6;Put;15,000;16,32%;4.149.719;16:58:15;10,000;16,000;3,000;12,895;2960;6185,00;-2,44%;20,70%;39,27%;0,24%;-0,0591;0,0001;2,4706;-1,0635;42;0,1151
08/05/2026;GFGV52806J;5280,6;Put;27,499;19,35%;11.519.170;16:59:45;21,000;35,000;20,500;23,041;4387;6185,00;-2,44%;20,70%;38,52%;0,44%;-0,0965;0,0002;3,5878;-1,5022;42;0,1151
08/05/2026;GFGV54553J;5455,3;Put;44,500;16,90%;23.112.517;16:59:07;15,230;49,000;10,000;38,066;5451;6185,00;-2,44%;20,70%;37,85%;0,72%;-0,1396;0,0002;4,6614;-1,8949;42;0,1151
08/05/2026;GFGV56806J;5680,6;Put;76,160;15,22%;64.588.061;16:59:58;58,015;87,950;58,015;66,101;8400;6185,00;-2,44%;20,70%;36,62%;1,23%;-0,2093;0,0003;6,0346;-2,3381;42;0,1151
08/05/2026;GFGV58806J;5880,6;Put;127,000;23,54%;158.168.983;16:59:59;92,001;150,000;92,001;102,801;12867;6185,00;-2,44%;20,70%;36,90%;2,05%;-0,2825;0,0004;7,0931;-2,5992;42;0,1151
