FECHA;ESPECIE;BASE;TIPO;ÚLTIMO;%;MONTO;HORA;APE.;MAX.;MIN.;C. ANT.;NOMINAL;PRECIO GGAL;VAR. % GGAL;TLR;VI %;VE %;DELTA;GAMMA;VEGA;THETA;DÍAS AL VTO.;PLAZO (años)
26/08/2025;GFGV85573O;8557,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5650,00;-1,74%;52,00%;;;-0,9909;0,0000;0,5243;11,0633;52;0,1425
26/08/2025;GFGV88785O;8878,5;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5650,00;-1,74%;52,00%;;;-0,9956;0,0000;0,2725;11,6147;52;0,1425
26/08/2025;GFGV91573O;9157,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5650,00;-1,74%;52,00%;;;-0,9978;0,0000;0,1492;12,0439;52;0,1425
26/08/2025;GFGV94785O;9478,5;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5650,00;-1,74%;52,00%;;;-0,9990;0,0000;0,0720;12,5059;52;0,1425
26/08/2025;GFGV97573O;9757,3;Put;4184,000;0,00%;1.673.600;11:34:52;4184,000;4184,000;4184,000;0,000;4;5650,00;-1,74%;52,00%;191,82%;1,36%;-0,9995;0,0000;0,0372;12,8911;52;0,1425
26/08/2025;GFGV10079O;10079;Put;4505,000;0,00%;134.669.700;11:16:53;4465,000;4512,000;4465,000;0,000;300;5650,00;-1,74%;52,00%;200,10%;1,35%;-0,9998;0,0000;0,0169;13,3261;52;0,1425
27/08/2025;GFGC38785O;3878,5;Call;1810,000;-10,18%;4.348.004;16:24:31;1910,000;1910,000;1810,000;2015,210;23;5420,00;-4,07%;48,99%;58,13%;4,95%;0,9984;0,0000;0,1023;-4,8869;51;0,1397
27/08/2025;GFGC4200OC;4200;Call;1549,390;-18,45%;46.823.429;15:35:42;1631,310;1702,910;1549,390;1900,000;291;5420,00;-4,07%;48,99%;66,42%;6,08%;0,9915;0,0000;0,4691;-5,3711;51;0,1397
27/08/2025;GFGC4500OC;4500;Call;1280,580;-21,63%;109.046.022;15:51:00;1356,590;1372,710;1260,510;1634,040;826;5420,00;-4,07%;48,99%;58,52%;6,65%;0,9708;0,0001;1,3497;-5,9098;51;0,1397
27/08/2025;GFGC47785O;4778,5;Call;1054,200;-17,11%;1.751.926;15:31:07;1104,360;1114,390;1054,200;1271,853;16;5420,00;-4,07%;48,99%;55,75%;7,61%;0,9281;0,0002;2,7759;-6,4489;51;0,1397
27/08/2025;GFGC50573O;5057,3;Call;890,000;-20,56%;16.653.115;16:58:38;950,000;1040,000;825,005;1120,356;190;5420,00;-4,07%;48,99%;61,01%;9,73%;0,8545;0,0003;4,6283;-6,8946;51;0,1397
27/08/2025;GFGC53785O;5378,5;Call;680,000;-19,62%;180.856.741;16:58:18;840,000;840,000;625,000;845,946;2697;5420,00;-4,07%;48,99%;58,44%;11,78%;0,7307;0,0004;6,6898;-7,0529;51;0,1397
27/08/2025;GFGC56573O;5657,3;Call;543,990;-19,90%;375.521.940;16:57:32;501,000;625,000;480,001;679,149;6853;5420,00;-4,07%;48,99%;59,31%;10,04%;0,5999;0,0005;7,8277;-6,7329;51;0,1397
27/08/2025;GFGC59573O;5957,3;Call;405,000;-21,59%;487.697.528;16:59:31;470,000;485,000;380,000;516,503;11721;5420,00;-4,07%;48,99%;57,89%;7,47%;0,4535;0,0005;8,0276;-5,9179;51;0,1397
27/08/2025;GFGC61785O;6178,5;Call;320,000;-23,27%;178.837.238;16:58:50;400,000;405,000;305,000;417,064;5382;5420,00;-4,07%;48,99%;57,00%;5,90%;0,3527;0,0005;7,5255;-5,0981;51;0,1397
27/08/2025;GFGC63573O;6357,3;Call;269,900;-21,53%;331.938.927;16:59:55;329,405;335,000;257,000;343,966;11727;5420,00;-4,07%;48,99%;57,44%;4,98%;0,2802;0,0004;6,8225;-4,3730;51;0,1397
27/08/2025;GFGC65785O;6578,5;Call;206,001;-24,41%;169.647.623;16:58:51;255,000;255,000;200,100;272,536;7634;5420,00;-4,07%;48,99%;56,33%;3,80%;0,2041;0,0004;5,7411;-3,4784;51;0,1397
27/08/2025;GFGC67785O;6778,5;Call;160,000;-25,70%;202.862.097;16:58:51;200,000;202,000;159,000;215,336;11625;5420,00;-4,07%;48,99%;55,59%;2,95%;0,1488;0,0003;4,6987;-2,7300;51;0,1397
27/08/2025;GFGC69573O;6957,3;Call;130,000;-23,91%;346.938.907;16:59:59;140,000;165,000;125,100;170,844;24406;5420,00;-4,07%;48,99%;55,62%;2,40%;0,1097;0,0002;3,8027;-2,1403;51;0,1397
27/08/2025;GFGC71785O;7178,5;Call;98,000;-22,38%;102.268.089;16:59:51;106,000;124,000;91,433;126,256;9675;5420,00;-4,07%;48,99%;55,30%;1,81%;0,0732;0,0002;2,8162;-1,5328;51;0,1397
27/08/2025;GFGC73573O;7357,3;Call;83,999;-16,99%;64.514.651;16:59:29;92,000;100,000;73,001;101,192;7420;5420,00;-4,07%;48,99%;56,46%;1,55%;0,0517;0,0001;2,1470;-1,1417;51;0,1397
27/08/2025;GFGC75573O;7557,3;Call;59,300;-19,94%;45.954.720;16:59:41;69,000;73,000;55,000;74,072;7481;5420,00;-4,07%;48,99%;54,91%;1,09%;0,0344;0,0001;1,5417;-0,8015;51;0,1397
27/08/2025;GFGC77573O;7757,3;Call;48,000;-11,89%;28.256.653;16:59:25;45,000;54,000;40,000;54,476;6158;5420,00;-4,07%;48,99%;55,60%;0,89%;0,0224;0,0001;1,0778;-0,5493;51;0,1397
27/08/2025;GFGC79025O;7902,5;Call;38,200;-14,32%;20.763.264;16:57:36;44,000;44,000;31,000;44,583;5688;5420,00;-4,07%;48,99%;55,11%;0,70%;0,0162;0,0001;0,8184;-0,4118;51;0,1397
27/08/2025;GFGC82025O;8202,5;Call;27,999;-11,59%;11.965.258;16:59:47;33,000;33,000;22,110;31,671;4465;5420,00;-4,07%;48,99%;56,18%;0,52%;0,0080;0,0000;0,4462;-0,2193;51;0,1397
27/08/2025;GFGC85573O;8557,3;Call;16,600;-16,93%;8.222.769;16:57:25;20,000;22,900;15,890;19,983;4631;5420,00;-4,07%;48,99%;55,74%;0,31%;0,0034;0,0000;0,2054;-0,0987;51;0,1397
27/08/2025;GFGC88785O;8878,5;Call;11,851;-23,66%;2.157.403;16:57:28;15,000;15,480;11,110;15,523;1654;5420,00;-4,07%;48,99%;56,72%;0,22%;0,0015;0,0000;0,0970;-0,0458;51;0,1397
27/08/2025;GFGC91573O;9157,3;Call;9,700;-16,86%;788.527;16:59:29;11,800;11,980;8,500;11,667;745;5420,00;-4,07%;48,99%;58,25%;0,18%;0,0007;0,0000;0,0490;-0,0228;51;0,1397
27/08/2025;GFGC94785O;9478,5;Call;8,200;-14,89%;923.000;16:59:27;9,899;10,000;7,000;9,635;1111;5420,00;-4,07%;48,99%;60,38%;0,15%;0,0003;0,0000;0,0216;-0,0099;51;0,1397
27/08/2025;GFGC97573O;9757,3;Call;8,500;7,46%;3.434.267;16:52:53;5,001;9,700;5,001;7,910;4503;5420,00;-4,07%;48,99%;63,63%;0,16%;0,0001;0,0000;0,0103;-0,0047;51;0,1397
27/08/2025;GFGC10079O;10079;Call;7,000;-9,75%;2.485.943;16:59:47;7,894;7,894;4,505;7,756;3717;5420,00;-4,07%;48,99%;65,18%;0,13%;0,0001;0,0000;0,0043;-0,0019;51;0,1397
27/08/2025;GFGV38785O;3878,5;Put;16,167;77,68%;6.453.416;16:59:18;12,000;16,168;7,590;9,099;5837;5420,00;-4,07%;48,99%;61,44%;0,30%;-0,0016;0,0000;0,1023;-0,0257;51;0,1397
27/08/2025;GFGV4200OC;4200;Put;23,000;45,95%;4.024.998;16:59:56;16,000;26,750;13,005;15,759;2148;5420,00;-4,07%;48,99%;54,82%;0,42%;-0,0085;0,0000;0,4691;-0,1069;51;0,1397
27/08/2025;GFGV4500OC;4500;Put;40,000;44,95%;19.379.478;16:59:26;30,100;50,000;25,200;27,596;5773;5420,00;-4,07%;48,99%;51,57%;0,74%;-0,0292;0,0001;1,3497;-0,2696;51;0,1397
27/08/2025;GFGV47785O;4778,5;Put;71,900;42,59%;39.876.000;16:59:49;65,000;89,500;50,000;50,424;6302;5420,00;-4,07%;48,99%;50,28%;1,33%;-0,0719;0,0002;2,7759;-0,4596;51;0,1397
27/08/2025;GFGV50573O;5057,3;Put;122,000;39,10%;261.298.339;16:59:27;115,500;144,000;82,680;87,707;22821;5420,00;-4,07%;48,99%;49,20%;2,25%;-0,1455;0,0003;4,6283;-0,5558;51;0,1397
27/08/2025;GFGV53785O;5378,5;Put;221,000;36,81%;504.894.391;16:59:48;190,000;256,727;170,000;161,534;23552;5420,00;-4,07%;48,99%;49,89%;4,08%;-0,2693;0,0004;6,6898;-0,3115;51;0,1397
27/08/2025;GFGV56573O;5657,3;Put;354,998;38,47%;524.667.594;16:59:47;310,000;390,000;280,000;256,369;15333;5420,00;-4,07%;48,99%;52,71%;2,17%;-0,4001;0,0005;7,8277;0,3579;51;0,1397
27/08/2025;GFGV59573O;5957,3;Put;550,000;37,65%;1.093.856.124;16:59:50;450,000;604,000;445,000;399,578;20744;5420,00;-4,07%;48,99%;58,12%;0,23%;-0,5465;0,0005;8,0276;1,5489;51;0,1397
27/08/2025;GFGV61785O;6178,5;Put;740,155;38,49%;311.736.465;16:59:56;670,000;799,000;591,000;534,445;4213;5420,00;-4,07%;48,99%;65,82%;-0,34%;-0,6473;0,0005;7,5255;2,6460;51;0,1397
27/08/2025;GFGV63573O;6357,3;Put;900,000;29,32%;190.620.638;16:58:21;800,000;979,000;750,000;695,926;2101;5420,00;-4,07%;48,99%;71,95%;-0,69%;-0,7198;0,0004;6,8225;3,5952;51;0,1397
27/08/2025;GFGV65785O;6578,5;Put;1132,001;29,11%;93.206.672;16:56:51;1050,000;1237,898;1000,001;876,741;830;5420,00;-4,07%;48,99%;83,11%;-0,49%;-0,7959;0,0004;5,7411;4,7670;51;0,1397
27/08/2025;GFGV67785O;6778,5;Put;1399,000;25,55%;24.482.597;16:04:53;1299,000;1454,999;1100,000;1114,285;184;5420,00;-4,07%;48,99%;100,00%;0,75%;-0,8512;0,0003;4,6987;5,7661;51;0,1397
27/08/2025;GFGV69573O;6957,3;Put;1500,000;24,18%;4.484.490;16:54:53;1200,000;1559,000;1200,000;1207,923;30;5420,00;-4,07%;48,99%;97,12%;-0,69%;-0,8903;0,0002;3,8027;6,5799;51;0,1397
27/08/2025;GFGV71785O;7178,5;Put;1650,003;13,79%;11.135.404;16:10:01;1650,000;1928,745;1555,000;1450,000;60;5420,00;-4,07%;48,99%;96,02%;-2,00%;-0,9268;0,0002;2,8162;7,4646;51;0,1397
27/08/2025;GFGV73573O;7357,3;Put;1969,000;16,44%;5.236.800;16:09:14;1934,000;1969,000;1934,000;1691,000;27;5420,00;-4,07%;48,99%;120,98%;0,58%;-0,9483;0,0001;2,1470;8,0798;51;0,1397
27/08/2025;GFGV75573O;7557,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5420,00;-4,07%;48,99%;;;-0,9656;0,0001;1,5417;8,6708;51;0,1397
27/08/2025;GFGV77573O;7757,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5420,00;-4,07%;48,99%;;;-0,9776;0,0001;1,0778;9,1736;51;0,1397
27/08/2025;GFGV79025O;7902,5;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5420,00;-4,07%;48,99%;;;-0,9838;0,0001;0,8184;9,4932;51;0,1397
27/08/2025;GFGV82025O;8202,5;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5420,00;-4,07%;48,99%;;;-0,9920;0,0000;0,4462;10,0616;51;0,1397
27/08/2025;GFGV85573O;8557,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5420,00;-4,07%;48,99%;;;-0,9966;0,0000;0,2054;10,6270;51;0,1397
27/08/2025;GFGV88785O;8878,5;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5420,00;-4,07%;48,99%;;;-0,9985;0,0000;0,0970;11,0824;51;0,1397
27/08/2025;GFGV91573O;9157,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5420,00;-4,07%;48,99%;;;-0,9993;0,0000;0,0490;11,4548;51;0,1397
27/08/2025;GFGV94785O;9478,5;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5420,00;-4,07%;48,99%;;;-0,9997;0,0000;0,0216;11,8703;51;0,1397
27/08/2025;GFGV97573O;9757,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;4184,000;0;5420,00;-4,07%;48,99%;;;-0,9999;0,0000;0,0103;12,2250;51;0,1397
27/08/2025;GFGV10079O;10079;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;4502,695;0;5420,00;-4,07%;48,99%;;;-0,9999;0,0000;0,0043;12,6310;51;0,1397
28/08/2025;GFGC38785O;3878,5;Call;1831,930;1,21%;5.174.853;14:56:02;1840,000;1866,740;1826,880;1810,000;28;5370,00;-0,92%;52,50%;86,25%;6,34%;0,9980;0,0000;0,1284;-5,2243;50;0,1370
28/08/2025;GFGC4200OC;4200;Call;1412,000;-8,87%;3.691.806;16:28:53;1616,500;1616,500;1412,000;1549,390;24;5370,00;-0,92%;52,50%;0,00%;4,51%;0,9896;0,0000;0,5497;-5,7479;50;0,1370
28/08/2025;GFGC4500OC;4500;Call;1260,000;-1,61%;2.429.348;16:09:37;1305,830;1345,960;1260,000;1280,580;19;5370,00;-0,92%;52,50%;62,25%;7,26%;0,9659;0,0001;1,5025;-6,3206;50;0,1370
28/08/2025;GFGC47785O;4778,5;Call;1062,180;0,76%;22.856.250;15:09:58;1055,000;1062,180;1042,120;1054,200;217;5370,00;-0,92%;52,50%;63,93%;8,76%;0,9193;0,0002;2,9732;-6,8702;50;0,1370
28/08/2025;GFGC50573O;5057,3;Call;841,000;-4,90%;23.141.519;16:51:06;899,000;950,000;841,000;884,286;254;5370,00;-0,92%;52,50%;58,02%;9,84%;0,8416;0,0003;4,8050;-7,2898;50;0,1370
28/08/2025;GFGC53785O;5378,5;Call;665,000;0,14%;228.839.282;16:59:34;750,000;750,000;650,000;664,103;3383;5370,00;-0,92%;52,50%;60,18%;12,38%;0,7146;0,0004;6,7526;-7,3723;50;0,1370
28/08/2025;GFGC56573O;5657,3;Call;528,000;-0,38%;566.457.857;16:59:39;540,000;617,170;506,000;530,007;10206;5370,00;-0,92%;52,50%;60,44%;9,83%;0,5834;0,0005;7,7553;-6,9658;50;0,1370
28/08/2025;GFGC59573O;5957,3;Call;396,998;-1,47%;614.595.382;16:59:56;430,000;485,000;390,000;402,903;14678;5370,00;-0,92%;52,50%;59,57%;7,39%;0,4389;0,0005;7,8359;-6,0633;50;0,1370
28/08/2025;GFGC61785O;6178,5;Call;320,000;-2,13%;155.885.570;16:59:33;370,000;395,000;315,200;326,965;4433;5370,00;-0,92%;52,50%;59,40%;5,96%;0,3406;0,0005;7,2875;-5,1935;50;0,1370
28/08/2025;GFGC63573O;6357,3;Call;263,000;-2,29%;231.393.461;16:59:51;300,000;325,000;261,000;269,161;8069;5370,00;-0,92%;52,50%;58,76%;4,90%;0,2703;0,0004;6,5754;-4,4390;50;0,1370
28/08/2025;GFGC65785O;6578,5;Call;212,000;0,50%;68.513.089;16:58:00;239,000;257,000;203,211;210,947;2981;5370,00;-0,92%;52,50%;59,22%;3,95%;0,1968;0,0004;5,5109;-3,5201;50;0,1370
28/08/2025;GFGC67785O;6778,5;Call;163,000;-0,75%;112.610.639;16:59:11;188,999;200,000;160,000;164,231;6370;5370,00;-0,92%;52,50%;57,95%;3,04%;0,1436;0,0003;4,5011;-2,7586;50;0,1370
28/08/2025;GFGC69573O;6957,3;Call;133,300;2,04%;668.974.569;16:59:51;144,000;160,000;130,006;130,634;46000;5370,00;-0,92%;52,50%;57,97%;2,48%;0,1061;0,0002;3,6407;-2,1621;50;0,1370
28/08/2025;GFGC71785O;7178,5;Call;107,000;8,14%;128.600.543;16:59:38;105,000;129,000;102,160;98,946;11563;5370,00;-0,92%;52,50%;58,70%;1,99%;0,0710;0,0002;2,6980;-1,5498;50;0,1370
28/08/2025;GFGC73573O;7357,3;Call;88,000;10,98%;28.899.954;16:59:20;94,000;99,000;83,000;79,295;3218;5370,00;-0,92%;52,50%;58,94%;1,64%;0,0503;0,0001;2,0602;-1,1564;50;0,1370
28/08/2025;GFGC75573O;7557,3;Call;68,000;11,45%;60.846.048;16:59:39;69,999;75,000;66,000;61,016;8734;5370,00;-0,92%;52,50%;58,59%;1,27%;0,0336;0,0001;1,4837;-0,8141;50;0,1370
28/08/2025;GFGC77573O;7757,3;Call;56,000;17,00%;40.597.359;16:58:49;52,000;60,999;52,000;47,864;7281;5370,00;-0,92%;52,50%;59,34%;1,04%;0,0220;0,0001;1,0413;-0,5601;50;0,1370
28/08/2025;GFGC79025O;7902,5;Call;44,600;12,27%;12.042.372;16:59:31;44,000;49,799;42,600;39,724;2630;5370,00;-0,92%;52,50%;58,61%;0,83%;0,0159;0,0001;0,7933;-0,4212;50;0,1370
28/08/2025;GFGC82025O;8202,5;Call;30,060;8,16%;10.381.880;16:59:38;29,100;35,000;26,500;27,792;3249;5370,00;-0,92%;52,50%;58,41%;0,56%;0,0080;0,0000;0,4362;-0,2263;50;0,1370
28/08/2025;GFGC85573O;8557,3;Call;20,000;17,68%;10.562.027;16:59:54;18,500;23,940;18,047;16,995;5129;5370,00;-0,92%;52,50%;58,97%;0,37%;0,0034;0,0000;0,2033;-0,1030;50;0,1370
28/08/2025;GFGC88785O;8878,5;Call;14,050;15,48%;1.428.334;16:59:54;12,999;17,500;12,500;12,167;951;5370,00;-0,92%;52,50%;59,60%;0,26%;0,0015;0,0000;0,0973;-0,0485;50;0,1370
28/08/2025;GFGC91573O;9157,3;Call;11,030;9,81%;4.466.220;16:59:25;9,200;14,500;9,200;10,045;3527;5370,00;-0,92%;52,50%;60,69%;0,21%;0,0007;0,0000;0,0498;-0,0245;50;0,1370
28/08/2025;GFGC94785O;9478,5;Call;10,220;24,63%;487.016;16:59:14;8,310;13,900;8,310;8,200;411;5370,00;-0,92%;52,50%;63,63%;0,19%;0,0003;0,0000;0,0223;-0,0108;50;0,1370
28/08/2025;GFGC97573O;9757,3;Call;10,000;29,58%;968.873;16:58:30;6,011;11,000;6,011;7,717;1008;5370,00;-0,92%;52,50%;66,46%;0,19%;0,0001;0,0000;0,0108;-0,0052;50;0,1370
28/08/2025;GFGC10079O;10079;Call;8,000;13,31%;3.719.656;16:57:00;7,000;9,940;7,000;7,060;4512;5370,00;-0,92%;52,50%;67,68%;0,15%;0,0001;0,0000;0,0046;-0,0022;50;0,1370
28/08/2025;GFGV38785O;3878,5;Put;22,899;51,97%;10.591.849;16:59:15;14,000;23,949;10,000;15,068;6950;5370,00;-0,92%;52,50%;65,74%;0,43%;-0,0020;0,0000;0,1284;-0,0327;50;0,1370
28/08/2025;GFGV4200OC;4200;Put;39,001;67,02%;5.388.986;16:59:48;26,000;44,000;16,032;23,351;1970;5370,00;-0,92%;52,50%;61,72%;0,73%;-0,0104;0,0000;0,5497;-0,1260;50;0,1370
28/08/2025;GFGV4500OC;4500;Put;68,000;74,52%;11.086.196;16:59:48;33,100;70,000;27,100;38,964;2506;5370,00;-0,92%;52,50%;59,68%;1,27%;-0,0341;0,0001;1,5025;-0,2971;50;0,1370
28/08/2025;GFGV47785O;4778,5;Put;117,000;65,46%;84.500.727;16:59:42;67,000;117,224;52,500;70,711;11228;5370,00;-0,92%;52,50%;59,59%;2,18%;-0,0807;0,0002;2,9732;-0,4740;50;0,1370
28/08/2025;GFGV50573O;5057,3;Put;189,500;53,82%;167.124.854;16:59:54;100,100;190,000;91,000;123,194;12215;5370,00;-0,92%;52,50%;60,00%;3,53%;-0,1584;0,0003;4,8050;-0,5204;50;0,1370
28/08/2025;GFGV53785O;5378,5;Put;315,000;40,48%;347.410.848;16:59:55;175,000;315,000;175,000;224,238;14974;5370,00;-0,92%;52,50%;62,21%;5,71%;-0,2854;0,0004;6,7526;-0,1730;50;0,1370
28/08/2025;GFGV56573O;5657,3;Put;440,000;24,37%;395.365.063;16:59:48;320,000;443,990;285,000;353,796;11839;5370,00;-0,92%;52,50%;62,66%;2,84%;-0,4166;0,0005;7,7553;0,6067;50;0,1370
28/08/2025;GFGV59573O;5957,3;Put;630,000;15,43%;197.332.051;16:59:52;495,000;640,000;465,500;545,793;3527;5370,00;-0,92%;52,50%;67,02%;0,80%;-0,5611;0,0005;7,8359;1,9108;50;0,1370
28/08/2025;GFGV61785O;6178,5;Put;780,000;4,54%;72.942.483;16:59:59;626,000;799,000;621,000;746,128;998;5370,00;-0,92%;52,50%;69,67%;-0,53%;-0,6594;0,0005;7,2875;3,0767;50;0,1370
28/08/2025;GFGV63573O;6357,3;Put;970,000;5,13%;25.822.600;16:58:42;800,001;970,000;800,000;922,656;296;5370,00;-0,92%;52,50%;79,72%;-0,32%;-0,7297;0,0004;6,5754;4,0706;50;0,1370
28/08/2025;GFGV65785O;6578,5;Put;1135,000;0,00%;30.203.001;16:03:32;1070,000;1200,000;1060,000;1135,001;275;5370,00;-0,92%;52,50%;82,38%;-1,37%;-0,8032;0,0004;5,5109;5,2855;50;0,1370
28/08/2025;GFGV67785O;6778,5;Put;1370,000;-2,07%;55.554.365;16:35:57;1155,000;1424,000;1155,000;1399,000;422;5370,00;-0,92%;52,50%;95,42%;-0,72%;-0,8564;0,0003;4,5011;6,3147;50;0,1370
28/08/2025;GFGV69573O;6957,3;Put;1480,000;-1,33%;1.480.000;14:06:01;1480,000;1480,000;1480,000;1500,000;10;5370,00;-0,92%;52,50%;93,46%;-2,00%;-0,8939;0,0002;3,6407;7,1506;50;0,1370
28/08/2025;GFGV71785O;7178,5;Put;1688,000;-12,19%;6.752.000;14:01:26;1688,000;1688,000;1688,000;1922,410;40;5370,00;-0,92%;52,50%;100,14%;-2,24%;-0,9290;0,0002;2,6980;8,0589;50;0,1370
28/08/2025;GFGV73573O;7357,3;Put;1850,000;-6,04%;2.775.000;11:45:54;1850,000;1850,000;1850,000;1969,000;15;5370,00;-0,92%;52,50%;104,40%;-2,56%;-0,9497;0,0001;2,0602;8,6917;50;0,1370
28/08/2025;GFGV75573O;7557,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5370,00;-0,92%;52,50%;;;-0,9664;0,0001;1,4837;9,3017;50;0,1370
28/08/2025;GFGV77573O;7757,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5370,00;-0,92%;52,50%;;;-0,9780;0,0001;1,0413;9,8234;50;0,1370
28/08/2025;GFGV79025O;7902,5;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5370,00;-0,92%;52,50%;;;-0,9841;0,0001;0,7933;10,1566;50;0,1370
28/08/2025;GFGV82025O;8202,5;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5370,00;-0,92%;52,50%;;;-0,9920;0,0000;0,4362;10,7531;50;0,1370
28/08/2025;GFGV85573O;8557,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5370,00;-0,92%;52,50%;;;-0,9966;0,0000;0,2033;11,3513;50;0,1370
28/08/2025;GFGV88785O;8878,5;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5370,00;-0,92%;52,50%;;;-0,9985;0,0000;0,0973;11,8358;50;0,1370
28/08/2025;GFGV91573O;9157,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5370,00;-0,92%;52,50%;;;-0,9993;0,0000;0,0498;12,2330;50;0,1370
28/08/2025;GFGV94785O;9478,5;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;0,000;0;5370,00;-0,92%;52,50%;;;-0,9997;0,0000;0,0223;12,6766;50;0,1370
28/08/2025;GFGV97573O;9757,3;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;4184,000;0;5370,00;-0,92%;52,50%;;;-0,9999;0,0000;0,0108;13,0554;50;0,1370
28/08/2025;GFGV10079O;10079;Put;0,000;0,00%;0;0:00:00;0,000;0,000;0,000;4502,695;0;5370,00;-0,92%;52,50%;;;-0,9999;0,0000;0,0046;13,4890;50;0,1370
29/08/2025;GFGC38785O;3878,5;Call;1725,820;-5,79%;4.271.734;15:23:06;1605,000;1725,820;1574,230;1831,930;27;5300,00;-1,30%;40,00%;91,29%;5,74%;0,9965;0,0000;0,2031;-4,0858;49;0,1342
29/08/2025;GFGC4200OC;4200;Call;1300,000;-7,93%;21.995.608;16:45:02;1385,480;1446,320;1300,000;1412,000;158;5300,00;-1,30%;40,00%;0,00%;3,77%;0,9833;0,0001;0,8075;-4,5729;49;0,1342
29/08/2025;GFGC4500OC;4500;Call;1145,000;-9,13%;289.956.329;16:52:39;1085,220;1222,440;1020,000;1260,000;2526;5300,00;-1,30%;40,00%;64,80%;6,51%;0,9485;0,0001;2,0491;-5,1507;49;0,1342
29/08/2025;GFGC47785O;4778,5;Call;999,000;-5,38%;199.800;14:43:14;999,000;999,000;999,000;1055,811;2;5300,00;-1,30%;40,00%;73,57%;9,01%;0,8848;0,0003;3,7732;-5,7085;49;0,1342
29/08/2025;GFGC50573O;5057,3;Call;810,000;-3,69%;69.438.769;16:59:55;800,000;810,000;725,000;841,000;888;5300,00;-1,30%;40,00%;70,40%;10,70%;0,7859;0,0004;5,6609;-6,0976;49;0,1342
29/08/2025;GFGC53785O;5378,5;Call;620,000;-6,99%;124.312.230;16:52:40;570,000;650,000;505,000;666,621;2063;5300,00;-1,30%;40,00%;67,60%;11,70%;0,6367;0,0005;7,2874;-6,0839;49;0,1342
29/08/2025;GFGC56573O;5657,3;Call;500,000;-3,88%;542.271.409;16:59:43;450,000;523,000;425,000;520,157;11303;5300,00;-1,30%;40,00%;68,22%;9,43%;0,4947;0,0005;7,7464;-5,5847;49;0,1342
29/08/2025;GFGC59573O;5957,3;Call;385,000;-2,66%;172.931.180;16:59:44;500,000;500,000;334,000;395,527;4841;5300,00;-1,30%;40,00%;67,75%;7,26%;0,3503;0,0005;7,1950;-4,6469;49;0,1342
29/08/2025;GFGC61785O;6178,5;Call;308,900;-2,71%;131.414.513;16:59:30;317,000;318,000;250,000;317,502;4512;5300,00;-1,30%;40,00%;66,69%;5,83%;0,2590;0,0004;6,2863;-3,8233;49;0,1342
29/08/2025;GFGC63573O;6357,3;Call;256,000;-3,12%;131.166.014;16:59:51;250,000;264,000;139,000;264,243;5625;5300,00;-1,30%;40,00%;65,89%;4,83%;0,1973;0,0004;5,3918;-3,1529;49;0,1342
29/08/2025;GFGC65785O;6578,5;Call;202,000;-2,70%;75.537.559;16:59:59;157,000;220,000;157,000;207,609;4066;5300,00;-1,30%;40,00%;65,17%;3,81%;0,1363;0,0003;4,2440;-2,3843;49;0,1342
29/08/2025;GFGC67785O;6778,5;Call;166,999;0,65%;99.975.905;16:59:59;165,000;175,000;137,000;165,928;6649;5300,00;-1,30%;40,00%;65,47%;3,15%;0,0947;0,0002;3,2749;-1,7858;49;0,1342
29/08/2025;GFGC69573O;6957,3;Call;126,010;-6,38%;266.898.579;16:59:56;125,000;130,000;112,100;134,595;22287;5300,00;-1,30%;40,00%;63,13%;2,38%;0,0669;0,0002;2,5177;-1,3421;49;0,1342
